Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-01T00:00+02:00;2025-05-02T00:00+02:00;2025-05-01;1;748;100,0;24;24;0;1;99,87;683;64;18;36;5;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-01T00:00+02:00;2025-05-02T00:00+02:00;2025-05-01;2;784;100,0;24;24;0;0;100,00;717;67;16;41;3;7;7;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-01T00:00+02:00;2025-05-02T00:00+02:00;2025-05-01;Totalt i retning Bodø;750;100,0;24;24;0;1;99,87;685;64;18;36;5;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-01T00:00+02:00;2025-05-02T00:00+02:00;2025-05-01;Totalt i retning Ørnes;782;100,0;24;24;0;0;100,00;715;67;16;41;3;7;7;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-01T00:00+02:00;2025-05-02T00:00+02:00;2025-05-01;Totalt;1532;100,0;24;24;0;1;99,93;1400;131;34;77;8;12;12;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-02T00:00+02:00;2025-05-03T00:00+02:00;2025-05-02;1;877;100,0;24;24;0;0;100,00;732;145;35;74;11;25;25;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-02T00:00+02:00;2025-05-03T00:00+02:00;2025-05-02;2;1092;100,0;24;24;0;0;100,00;933;159;40;92;8;19;19;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-02T00:00+02:00;2025-05-03T00:00+02:00;2025-05-02;Totalt i retning Bodø;879;100,0;24;24;0;0;100,00;734;145;35;74;11;25;25;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-02T00:00+02:00;2025-05-03T00:00+02:00;2025-05-02;Totalt i retning Ørnes;1090;100,0;24;24;0;0;100,00;931;159;40;92;8;19;19;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-02T00:00+02:00;2025-05-03T00:00+02:00;2025-05-02;Totalt;1969;100,0;24;24;0;0;100,00;1665;304;75;166;19;44;44;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-03T00:00+02:00;2025-05-04T00:00+02:00;2025-05-03;1;636;100,0;24;24;0;1;99,84;569;66;28;33;3;2;2;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-03T00:00+02:00;2025-05-04T00:00+02:00;2025-05-03;2;641;100,0;24;24;0;0;100,00;575;66;27;31;5;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-03T00:00+02:00;2025-05-04T00:00+02:00;2025-05-03;Totalt i retning Bodø;637;100,0;24;24;0;1;99,84;570;66;28;33;3;2;2;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-03T00:00+02:00;2025-05-04T00:00+02:00;2025-05-03;Totalt i retning Ørnes;640;100,0;24;24;0;0;100,00;574;66;27;31;5;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-03T00:00+02:00;2025-05-04T00:00+02:00;2025-05-03;Totalt;1277;100,0;24;24;0;1;99,92;1144;132;55;64;8;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-04T00:00+02:00;2025-05-05T00:00+02:00;2025-05-04;1;1192;100,0;24;24;0;0;100,00;1074;118;36;76;2;4;4;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-04T00:00+02:00;2025-05-05T00:00+02:00;2025-05-04;2;637;100,0;24;24;0;0;100,00;589;48;16;20;5;7;7;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-04T00:00+02:00;2025-05-05T00:00+02:00;2025-05-04;Totalt i retning Bodø;1193;100,0;24;24;0;0;100,00;1075;118;36;76;2;4;4;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-04T00:00+02:00;2025-05-05T00:00+02:00;2025-05-04;Totalt i retning Ørnes;636;100,0;24;24;0;0;100,00;588;48;16;20;5;7;7;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-04T00:00+02:00;2025-05-05T00:00+02:00;2025-05-04;Totalt;1829;100,0;24;24;0;0;100,00;1663;166;52;96;7;11;11;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-05T00:00+02:00;2025-05-06T00:00+02:00;2025-05-05;1;800;100,0;24;24;0;0;100,00;672;128;30;73;6;19;18;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-05T00:00+02:00;2025-05-06T00:00+02:00;2025-05-05;2;838;100,0;24;24;0;0;100,00;706;132;37;67;8;20;20;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-05T00:00+02:00;2025-05-06T00:00+02:00;2025-05-05;Totalt i retning Bodø;800;100,0;24;24;0;0;100,00;672;128;30;73;6;19;18;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-05T00:00+02:00;2025-05-06T00:00+02:00;2025-05-05;Totalt i retning Ørnes;838;100,0;24;24;0;0;100,00;706;132;37;67;8;20;20;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-05T00:00+02:00;2025-05-06T00:00+02:00;2025-05-05;Totalt;1638;100,0;24;24;0;0;100,00;1378;260;67;140;14;39;38;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-06T00:00+02:00;2025-05-07T00:00+02:00;2025-05-06;1;926;100,0;24;24;0;0;100,00;785;141;31;74;8;28;27;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-06T00:00+02:00;2025-05-07T00:00+02:00;2025-05-06;2;945;100,0;24;24;0;0;100,00;795;150;29;84;7;30;30;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-06T00:00+02:00;2025-05-07T00:00+02:00;2025-05-06;Totalt i retning Bodø;926;100,0;24;24;0;0;100,00;785;141;31;74;8;28;27;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-06T00:00+02:00;2025-05-07T00:00+02:00;2025-05-06;Totalt i retning Ørnes;945;100,0;24;24;0;0;100,00;795;150;29;84;7;30;30;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-06T00:00+02:00;2025-05-07T00:00+02:00;2025-05-06;Totalt;1871;100,0;24;24;0;0;100,00;1580;291;60;158;15;58;57;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-07T00:00+02:00;2025-05-08T00:00+02:00;2025-05-07;1;912;100,0;24;24;0;0;100,00;775;137;35;62;13;27;27;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-07T00:00+02:00;2025-05-08T00:00+02:00;2025-05-07;2;899;100,0;24;24;0;0;100,00;760;139;38;66;9;26;26;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-07T00:00+02:00;2025-05-08T00:00+02:00;2025-05-07;Totalt i retning Bodø;917;100,0;24;24;0;0;100,00;777;140;35;63;13;29;29;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-07T00:00+02:00;2025-05-08T00:00+02:00;2025-05-07;Totalt i retning Ørnes;894;100,0;24;24;0;0;100,00;758;136;38;65;9;24;24;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-07T00:00+02:00;2025-05-08T00:00+02:00;2025-05-07;Totalt;1811;100,0;24;24;0;0;100,00;1535;276;73;128;22;53;53;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-08T00:00+02:00;2025-05-09T00:00+02:00;2025-05-08;1;863;100,0;24;24;0;0;100,00;732;131;35;74;6;16;16;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-08T00:00+02:00;2025-05-09T00:00+02:00;2025-05-08;2;828;100,0;24;24;0;0;100,00;711;117;28;61;6;22;22;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-08T00:00+02:00;2025-05-09T00:00+02:00;2025-05-08;Totalt i retning Bodø;863;100,0;24;24;0;0;100,00;732;131;35;74;6;16;16;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-08T00:00+02:00;2025-05-09T00:00+02:00;2025-05-08;Totalt i retning Ørnes;828;100,0;24;24;0;0;100,00;711;117;28;61;6;22;22;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-08T00:00+02:00;2025-05-09T00:00+02:00;2025-05-08;Totalt;1691;100,0;24;24;0;0;100,00;1443;248;63;135;12;38;38;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-09T00:00+02:00;2025-05-10T00:00+02:00;2025-05-09;1;822;100,0;24;24;0;0;100,00;677;145;49;63;11;22;22;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-09T00:00+02:00;2025-05-10T00:00+02:00;2025-05-09;2;1330;100,0;24;24;0;1;99,92;1120;209;70;108;12;19;19;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-09T00:00+02:00;2025-05-10T00:00+02:00;2025-05-09;Totalt i retning Bodø;823;100,0;24;24;0;0;100,00;678;145;49;63;11;22;22;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-09T00:00+02:00;2025-05-10T00:00+02:00;2025-05-09;Totalt i retning Ørnes;1329;100,0;24;24;0;1;99,92;1119;209;70;108;12;19;19;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-09T00:00+02:00;2025-05-10T00:00+02:00;2025-05-09;Totalt;2152;100,0;24;24;0;1;99,95;1797;354;119;171;23;41;41;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-10T00:00+02:00;2025-05-11T00:00+02:00;2025-05-10;1;789;100,0;24;24;0;0;100,00;706;83;43;34;3;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-10T00:00+02:00;2025-05-11T00:00+02:00;2025-05-10;2;949;100,0;24;24;0;0;100,00;848;101;38;55;5;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-10T00:00+02:00;2025-05-11T00:00+02:00;2025-05-10;Totalt i retning Bodø;791;100,0;24;24;0;0;100,00;707;84;43;35;3;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-10T00:00+02:00;2025-05-11T00:00+02:00;2025-05-10;Totalt i retning Ørnes;947;100,0;24;24;0;0;100,00;847;100;38;54;5;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-10T00:00+02:00;2025-05-11T00:00+02:00;2025-05-10;Totalt;1738;100,0;24;24;0;0;100,00;1554;184;81;89;8;6;6;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-11T00:00+02:00;2025-05-12T00:00+02:00;2025-05-11;1;1404;100,0;24;24;0;0;100,00;1239;165;46;108;7;4;4;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-11T00:00+02:00;2025-05-12T00:00+02:00;2025-05-11;2;851;100,0;24;24;0;0;100,00;759;92;32;46;3;11;11;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-11T00:00+02:00;2025-05-12T00:00+02:00;2025-05-11;Totalt i retning Bodø;1406;100,0;24;24;0;0;100,00;1240;166;46;108;7;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-11T00:00+02:00;2025-05-12T00:00+02:00;2025-05-11;Totalt i retning Ørnes;849;100,0;24;24;0;0;100,00;758;91;32;46;3;10;10;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-11T00:00+02:00;2025-05-12T00:00+02:00;2025-05-11;Totalt;2255;100,0;24;24;0;0;100,00;1998;257;78;154;10;15;15;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-12T00:00+02:00;2025-05-13T00:00+02:00;2025-05-12;1;1002;100,0;24;24;0;1;99,90;823;178;55;81;10;32;30;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-12T00:00+02:00;2025-05-13T00:00+02:00;2025-05-12;2;970;100,0;24;24;0;1;99,90;803;166;57;78;9;22;22;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-12T00:00+02:00;2025-05-13T00:00+02:00;2025-05-12;Totalt i retning Bodø;1008;100,0;24;24;0;1;99,90;828;179;56;81;10;32;30;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-12T00:00+02:00;2025-05-13T00:00+02:00;2025-05-12;Totalt i retning Ørnes;964;100,0;24;24;0;1;99,90;798;165;56;78;9;22;22;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-12T00:00+02:00;2025-05-13T00:00+02:00;2025-05-12;Totalt;1972;100,0;24;24;0;2;99,90;1626;344;112;159;19;54;52;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-13T00:00+02:00;2025-05-14T00:00+02:00;2025-05-13;1;820;100,0;24;24;0;0;100,00;663;157;44;83;11;19;19;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-13T00:00+02:00;2025-05-14T00:00+02:00;2025-05-13;2;854;100,0;24;24;0;0;100,00;701;153;39;75;14;25;25;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-13T00:00+02:00;2025-05-14T00:00+02:00;2025-05-13;Totalt i retning Bodø;824;100,0;24;24;0;0;100,00;665;159;44;84;11;20;20;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-13T00:00+02:00;2025-05-14T00:00+02:00;2025-05-13;Totalt i retning Ørnes;850;100,0;24;24;0;0;100,00;699;151;39;74;14;24;24;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-13T00:00+02:00;2025-05-14T00:00+02:00;2025-05-13;Totalt;1674;100,0;24;24;0;0;100,00;1364;310;83;158;25;44;44;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-14T00:00+02:00;2025-05-15T00:00+02:00;2025-05-14;1;1005;100,0;24;24;0;0;100,00;851;154;47;72;12;23;23;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-14T00:00+02:00;2025-05-15T00:00+02:00;2025-05-14;2;1007;100,0;24;24;0;0;100,00;838;169;43;88;17;21;21;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-14T00:00+02:00;2025-05-15T00:00+02:00;2025-05-14;Totalt i retning Bodø;1005;100,0;24;24;0;0;100,00;851;154;47;72;12;23;23;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-14T00:00+02:00;2025-05-15T00:00+02:00;2025-05-14;Totalt i retning Ørnes;1007;100,0;24;24;0;0;100,00;838;169;43;88;17;21;21;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-14T00:00+02:00;2025-05-15T00:00+02:00;2025-05-14;Totalt;2012;100,0;24;24;0;0;100,00;1689;323;90;160;29;44;44;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-15T00:00+02:00;2025-05-16T00:00+02:00;2025-05-15;1;1007;100,0;24;24;0;0;100,00;835;172;52;81;11;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-15T00:00+02:00;2025-05-16T00:00+02:00;2025-05-15;2;1044;100,0;24;24;0;0;100,00;873;171;52;77;11;31;30;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-15T00:00+02:00;2025-05-16T00:00+02:00;2025-05-15;Totalt i retning Bodø;1012;100,0;24;24;0;0;100,00;840;172;52;81;11;28;28;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-15T00:00+02:00;2025-05-16T00:00+02:00;2025-05-15;Totalt i retning Ørnes;1039;100,0;24;24;0;0;100,00;868;171;52;77;11;31;30;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-15T00:00+02:00;2025-05-16T00:00+02:00;2025-05-15;Totalt;2051;100,0;24;24;0;0;100,00;1708;343;104;158;22;59;58;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-16T00:00+02:00;2025-05-17T00:00+02:00;2025-05-16;1;896;100,0;24;24;0;0;100,00;737;159;50;81;11;17;17;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-16T00:00+02:00;2025-05-17T00:00+02:00;2025-05-16;2;1065;100,0;24;24;0;1;99,91;892;172;51;99;9;13;13;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-16T00:00+02:00;2025-05-17T00:00+02:00;2025-05-16;Totalt i retning Bodø;896;100,0;24;24;0;0;100,00;736;160;50;82;11;17;17;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-16T00:00+02:00;2025-05-17T00:00+02:00;2025-05-16;Totalt i retning Ørnes;1065;100,0;24;24;0;1;99,91;893;171;51;98;9;13;13;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-16T00:00+02:00;2025-05-17T00:00+02:00;2025-05-16;Totalt;1961;100,0;24;24;0;1;99,95;1629;331;101;180;20;30;30;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-17T00:00+02:00;2025-05-18T00:00+02:00;2025-05-17;1;491;100,0;24;24;0;0;100,00;456;35;16;11;4;4;3;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-17T00:00+02:00;2025-05-18T00:00+02:00;2025-05-17;2;593;100,0;24;24;0;0;100,00;545;48;20;22;3;3;2;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-17T00:00+02:00;2025-05-18T00:00+02:00;2025-05-17;Totalt i retning Bodø;491;100,0;24;24;0;0;100,00;456;35;16;11;4;4;3;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-17T00:00+02:00;2025-05-18T00:00+02:00;2025-05-17;Totalt i retning Ørnes;593;100,0;24;24;0;0;100,00;545;48;20;22;3;3;2;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-17T00:00+02:00;2025-05-18T00:00+02:00;2025-05-17;Totalt;1084;100,0;24;24;0;0;100,00;1001;83;36;33;7;7;5;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-18T00:00+02:00;2025-05-19T00:00+02:00;2025-05-18;1;1189;100,0;24;24;0;0;100,00;1066;123;42;75;4;2;2;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-18T00:00+02:00;2025-05-19T00:00+02:00;2025-05-18;2;875;100,0;24;24;0;0;100,00;786;89;36;40;4;9;9;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-18T00:00+02:00;2025-05-19T00:00+02:00;2025-05-18;Totalt i retning Bodø;1190;100,0;24;24;0;0;100,00;1067;123;42;75;4;2;2;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-18T00:00+02:00;2025-05-19T00:00+02:00;2025-05-18;Totalt i retning Ørnes;874;100,0;24;24;0;0;100,00;785;89;36;40;4;9;9;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-18T00:00+02:00;2025-05-19T00:00+02:00;2025-05-18;Totalt;2064;100,0;24;24;0;0;100,00;1852;212;78;115;8;11;11;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-19T00:00+02:00;2025-05-20T00:00+02:00;2025-05-19;1;951;100,0;24;24;0;4;99,58;757;190;64;86;15;25;25;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-19T00:00+02:00;2025-05-20T00:00+02:00;2025-05-19;2;976;100,0;24;24;0;1;99,90;782;193;57;88;13;35;34;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-19T00:00+02:00;2025-05-20T00:00+02:00;2025-05-19;Totalt i retning Bodø;954;100,0;24;24;0;4;99,58;757;193;65;86;15;27;26;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-19T00:00+02:00;2025-05-20T00:00+02:00;2025-05-19;Totalt i retning Ørnes;973;100,0;24;24;0;1;99,90;782;190;56;88;13;33;33;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-19T00:00+02:00;2025-05-20T00:00+02:00;2025-05-19;Totalt;1927;100,0;24;24;0;5;99,74;1539;383;121;174;28;60;59;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-20T00:00+02:00;2025-05-21T00:00+02:00;2025-05-20;1;946;100,0;24;24;0;1;99,89;752;193;55;87;13;38;37;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-20T00:00+02:00;2025-05-21T00:00+02:00;2025-05-20;2;968;100,0;24;24;0;1;99,90;794;173;51;77;11;34;33;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-20T00:00+02:00;2025-05-21T00:00+02:00;2025-05-20;Totalt i retning Bodø;949;100,0;24;24;0;2;99,79;752;195;55;89;13;38;37;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-20T00:00+02:00;2025-05-21T00:00+02:00;2025-05-20;Totalt i retning Ørnes;965;100,0;24;24;0;0;100,00;794;171;51;75;11;34;33;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-20T00:00+02:00;2025-05-21T00:00+02:00;2025-05-20;Totalt;1914;100,0;24;24;0;2;99,90;1546;366;106;164;24;72;70;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-21T00:00+02:00;2025-05-22T00:00+02:00;2025-05-21;1;993;100,0;24;24;0;0;100,00;805;188;51;89;17;31;31;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-21T00:00+02:00;2025-05-22T00:00+02:00;2025-05-21;2;1067;100,0;24;24;0;0;100,00;859;208;49;104;19;36;36;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-21T00:00+02:00;2025-05-22T00:00+02:00;2025-05-21;Totalt i retning Bodø;993;100,0;24;24;0;0;100,00;804;189;51;90;17;31;31;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-21T00:00+02:00;2025-05-22T00:00+02:00;2025-05-21;Totalt i retning Ørnes;1067;100,0;24;24;0;0;100,00;860;207;49;103;19;36;36;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-21T00:00+02:00;2025-05-22T00:00+02:00;2025-05-21;Totalt;2060;100,0;24;24;0;0;100,00;1664;396;100;193;36;67;67;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-22T00:00+02:00;2025-05-23T00:00+02:00;2025-05-22;1;1118;100,0;24;24;0;0;100,00;911;207;74;101;12;20;20;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-22T00:00+02:00;2025-05-23T00:00+02:00;2025-05-22;2;1250;100,0;24;24;0;0;100,00;1022;228;75;115;12;26;26;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-22T00:00+02:00;2025-05-23T00:00+02:00;2025-05-22;Totalt i retning Bodø;1119;100,0;24;24;0;0;100,00;911;208;74;102;12;20;20;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-22T00:00+02:00;2025-05-23T00:00+02:00;2025-05-22;Totalt i retning Ørnes;1249;100,0;24;24;0;0;100,00;1022;227;75;114;12;26;26;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-22T00:00+02:00;2025-05-23T00:00+02:00;2025-05-22;Totalt;2368;100,0;24;24;0;0;100,00;1933;435;149;216;24;46;46;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-23T00:00+02:00;2025-05-24T00:00+02:00;2025-05-23;1;1082;100,0;24;24;0;0;100,00;890;192;71;83;12;26;26;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-23T00:00+02:00;2025-05-24T00:00+02:00;2025-05-23;2;1599;100,0;24;24;0;0;100,00;1330;269;86;151;10;22;22;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-23T00:00+02:00;2025-05-24T00:00+02:00;2025-05-23;Totalt i retning Bodø;1084;100,0;24;24;0;0;100,00;892;192;71;83;12;26;26;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-23T00:00+02:00;2025-05-24T00:00+02:00;2025-05-23;Totalt i retning Ørnes;1597;100,0;24;24;0;0;100,00;1328;269;86;151;10;22;22;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-23T00:00+02:00;2025-05-24T00:00+02:00;2025-05-23;Totalt;2681;100,0;24;24;0;0;100,00;2220;461;157;234;22;48;48;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-24T00:00+02:00;2025-05-25T00:00+02:00;2025-05-24;1;1139;100,0;24;24;0;1;99,91;979;159;68;73;6;12;12;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-24T00:00+02:00;2025-05-25T00:00+02:00;2025-05-24;2;1089;100,0;24;24;0;1;99,91;964;124;45;70;4;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-24T00:00+02:00;2025-05-25T00:00+02:00;2025-05-24;Totalt i retning Bodø;1146;100,0;24;24;0;1;99,91;985;160;68;74;6;12;12;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-24T00:00+02:00;2025-05-25T00:00+02:00;2025-05-24;Totalt i retning Ørnes;1082;100,0;24;24;0;1;99,91;958;123;45;69;4;5;5;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-24T00:00+02:00;2025-05-25T00:00+02:00;2025-05-24;Totalt;2228;100,0;24;24;0;2;99,91;1943;283;113;143;10;17;17;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-25T00:00+02:00;2025-05-26T00:00+02:00;2025-05-25;1;1485;100,0;24;24;0;0;100,00;1285;200;81;107;9;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-25T00:00+02:00;2025-05-26T00:00+02:00;2025-05-25;2;836;100,0;24;24;0;0;100,00;745;91;42;34;7;8;8;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-25T00:00+02:00;2025-05-26T00:00+02:00;2025-05-25;Totalt i retning Bodø;1484;100,0;24;24;0;0;100,00;1285;199;81;106;9;3;3;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-25T00:00+02:00;2025-05-26T00:00+02:00;2025-05-25;Totalt i retning Ørnes;837;100,0;24;24;0;0;100,00;745;92;42;35;7;8;8;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-25T00:00+02:00;2025-05-26T00:00+02:00;2025-05-25;Totalt;2321;100,0;24;24;0;0;100,00;2030;291;123;141;16;11;11;0
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-26T00:00+02:00;2025-05-27T00:00+02:00;2025-05-26;1;1022;100,0;24;24;0;0;100,00;826;196;74;84;10;28;27;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-26T00:00+02:00;2025-05-27T00:00+02:00;2025-05-26;2;1007;100,0;24;24;0;0;100,00;815;192;78;73;8;33;32;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-26T00:00+02:00;2025-05-27T00:00+02:00;2025-05-26;Totalt i retning Bodø;1024;100,0;24;24;0;0;100,00;828;196;74;84;10;28;27;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-26T00:00+02:00;2025-05-27T00:00+02:00;2025-05-26;Totalt i retning Ørnes;1005;100,0;24;24;0;0;100,00;813;192;78;73;8;33;32;1
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-26T00:00+02:00;2025-05-27T00:00+02:00;2025-05-26;Totalt;2029;100,0;24;24;0;0;100,00;1641;388;152;157;18;61;59;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-27T00:00+02:00;2025-05-28T00:00+02:00;2025-05-27;1;1000;100,0;24;24;0;1;99,90;789;210;82;89;8;31;29;2
19646V885990;Tuv sør;FV17 S58D1 m17951;2025-05-27T00:00+02:00;2025-05-28T00:00+02:00;2025-05-27;2;991;100,0;24;24;0;1;99,90;807;183;65;83;11;24;24;0
